,id,code,is_true,errorline
0,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0);
     func_0(varb_0, &varb_1, &varb_2);
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2);
     return 0;
}
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
  *varb_1=(int)varb_0;
  *varb_2=varb_0-(int)varb_0;
}",0.0,9
1,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2);
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 ){
	*varb_1 =(int)varb_0;
	*varb_2 = varb_0-(*varb_1);	
}",0.0,9
2,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
*varb_1=(int)varb_0;
*varb_2=varb_0-*varb_1;
}",0.0,9
3,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 ){
int varb_11;
varb_11=varb_0;
*varb_1=varb_11;
*varb_2=varb_0-varb_11;
}",0.0,9
4,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
}
void func_0( float varb_0, int *varb_1, float *varb_2 ){
	*varb_1 =(int)varb_0;
  *varb_2 = varb_0-(*varb_1);
}",0.0,9
5,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
*varb_1=(int)varb_0;
*varb_2=varb_0-(int)varb_0;
}
",0.0,9
6,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
    *varb_1=(int)varb_0;
    *varb_2=varb_0-*varb_1;
}",0.0,9
7,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 ) {
	*varb_1 =(int)varb_0;
	*varb_2 = varb_0 -(int)varb_0;
}
",0.0,9
8,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
   *varb_1=(int)varb_0;
   *varb_2=varb_0-*varb_1;
}
",0.0,9
9,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
*varb_1=varb_0;
*varb_2=varb_0-*varb_1;
}",0.0,9
10,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
}
void func_0( float varb_0, int *varb_1, float *varb_2 ){
 *varb_1=(int)varb_0;
 *varb_2=varb_0-*varb_1; 
}",0.0,9
11,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
   *varb_1=varb_0;
   *varb_2=varb_0-(*varb_1);
}",0.0,9
12,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
	float varb_0, varb_2;
	int varb_1;
	scanf(""%f"", &varb_0); 
	func_0(varb_0, &varb_1, &varb_2); 
	printf(""The integer part is %d\n"", varb_1);
	printf(""The fractional part is %g\n"", varb_2); 
	return 0; 
}
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
	*varb_1=(int)varb_0;
	*varb_2=varb_0-*varb_1;
 } ",0.0,5
13,2c9f30a575ceffb901766086d1e071f2,"#include <stdio.h>
void func_0( float varb_0, int *varb_1, float *varb_2 ); 
int main() 
{
     float varb_0, varb_2;
     int varb_1;
     scanf(""%f"", &varb_0); 
     func_0(varb_0, &varb_1, &varb_2); 
     printf(""The integer part is %d\n"", varb_1);
     printf(""The fractional part is %g\n"", varb_2); 
     return 0; 
} 
void func_0( float varb_0, int *varb_1, float *varb_2 )
{
   float varb_11;
   varb_11=varb_0-*varb_1;
   varb_2=&varb_11;
}
",0.0,9
