,id,code,is_true,errorline
0,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0,varb_1,varb_2;
float varb_3,varb_4,varb_5;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
  {
   varb_5=(varb_0+varb_1+varb_2)/2;
   varb_3=sqrt(varb_5*(varb_5-varb_0)*(varb_5-varb_1)*(varb_5-varb_2));
   varb_4=varb_0+varb_1+varb_2;
     printf(""area=%.2f;varb_4=%.2f"",varb_3,varb_4);
    }
else
   printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}",0.0,5
1,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
 float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
 scanf(""%f %f %f"",&varb_0,&varb_1,&varb_2);
 if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0){
  varb_3=(varb_0+varb_1+varb_2)/2;
  varb_4=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
  varb_5=varb_0+varb_1+varb_2;
  printf(""area = %.2f; varb_5 = %.2f"",varb_4,varb_5);
 }
 else{
  printf(""These sides do not correspond to varb_0 valid trianglie"");
 }
  return 0;
 }
",0.0,5
2,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0,varb_1,varb_2;
float varb_3,varb_4,varb_5;
scanf(""%d%d%d"",&varb_0,&varb_1,&varb_2);
varb_3=(varb_0+varb_1+varb_2)/2;
varb_4=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
varb_5=varb_0+varb_1+varb_2;
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
{printf(""area=%.2f;varb_5=%.2f"",varb_4,varb_5);}
else
printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}
",0.0,8
3,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
   int varb_0,varb_1,varb_2;
   scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
   int varb_3;
   varb_3=(varb_0+varb_1+varb_2)/2.00;
   double varb_4,varb_5;
   varb_4=pow(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2),0.50);
   varb_5=(varb_0+varb_1+varb_2)*1.0;
   if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
       printf(""area = %.2f;varb_5 = %.2f"",varb_4,varb_5);
   else
       printf(""These sides do not correspond to varb_0 valid triangle"");
   return 0;
}
",0.0,7
4,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{    
    double varb_0,varb_1,varb_2;
    double varb_3=0.0,area=0.0;
    scanf(""%lf %lf %lf"",&varb_0,&varb_1,&varb_2);
    if((varb_0+varb_1<=varb_2)||(varb_0+varb_2<=varb_1)||(varb_1+varb_2)<=varb_0)
    {
        printf(""These sides do not correspond to varb_0 valid triangle\n"");
        return 0;
    };
    varb_3=0.5*(varb_0+varb_1+varb_2);
    area=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
    printf(""area = &.2lf; perimeter = %.2lf"",area,varb_0+varb_1+varb_2);
    return 0;
}",0.0,15
5,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
  double varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
  varb_3=(varb_0+varb_1+varb_2)/2;
  scanf(""%d,%d,%d"",&varb_0,&varb_1,&varb_2);
  if(varb_0+varb_1>varb_2&&varb_1+varb_2>varb_0&&varb_0+varb_2>varb_1)
  {
    varb_4==sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
    varb_5==varb_0+varb_1+varb_2;
    printf(""area=%.2d;perimrter=%.2d"",varb_4,varb_5);
    }   
    else
   { printf(""These sides do not correspond to varb_0 valid triangle"");}
    return 0;
    }
",0.0,5
6,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
   int varb_0,varb_1,varb_2;
   scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
   int varb_3;
   varb_3=(varb_0+varb_1+varb_2)/2.0;
   double varb_4,varb_5;
   varb_4=pow(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2),0.5);
   varb_5=(varb_0+varb_1+varb_2)*1.0;
   if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
       printf(""area = %.2f;varb_5 = %.2f"",varb_4,varb_5);
   else
       printf(""These sides do not correspond to varb_0 valid triangle"");
   return 0;
}
",0.0,7
7,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
  int varb_0,varb_1,varb_2;
     varb_0=5,varb_1=5,varb_2=3;
  double varb_3,varb_4,varb_5;
     varb_5=(varb_0+varb_1+varb_2)/2.0;
     varb_3=sqrt(varb_5*(varb_5-varb_0)*(varb_5-varb_1)*(varb_5-varb_2));
     varb_4=varb_0+varb_1+varb_2;
    scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
   if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
     {printf(""area=%.2f;varb_4=%.2f"",varb_3,varb_4);}
   else
    { printf(""These sides do not correspond to varb_0 valid triangle"");}
   return 0;
}
",0.0,6
8,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{    
    double varb_0,varb_1,varb_2;
    double varb_3=0.0,area=0.0;
    scanf(""%lf %lf %lf"",&varb_0,&varb_1,&varb_2);
    if((varb_0+varb_1<=varb_2)||(varb_0+varb_2<=varb_1)||(varb_1+varb_2)<=varb_0)
    {
        printf(""These sides do not correspond to varb_0 valid triangle\n"");
        return 0;
    };
    varb_3=0.5*(varb_0+varb_1+varb_2);
    area=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
    printf(""area = &.2lf;perimeter = %.2lf\n"",area,varb_0+varb_1+varb_2);
    return 0;
}",0.0,15
9,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0, varb_1, varb_2;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
float varb_3,varb_4,varb_5;
 varb_3 =(varb_0+varb_1+varb_2)/2;
 varb_4 = sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
 varb_5=varb_0+varb_1+varb_2;
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
printf(""area=%0.2f;varb_5=%0.2f"",varb_4,varb_5);
else
 printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}",0.0,7
