,id,code,is_true,errorline
0,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int varb_0,varb_1;
int func_0(int);
int main()
{
    int varb_2;
    scanf(""%d %d"",&varb_0,&varb_1);
    varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
    printf(""%d"",varb_2);
}
int func_0(int i)
{
    if(i==0)
    return(1);
    else
    return(i*func_0(i-1));
}",0.0,3
1,2c9f30a56e72f8ae016e795cc9d3069b,"#include <stdio.h>
   int func_0(int varb_1);
  long long int func_2( long long int varb_0,  long long int varb_1);
 void main()
{
	int varb_0, varb_1;
	while(1)
	{
		scanf(""%d%d"", &varb_0, &varb_1);
		if(varb_0>varb_1)
			break;
		else
		{
			printf(""输入有误，请重新输入\n"");
			continue;
		}
	}
	printf(""%d"", func_2(varb_0, varb_1));	
}
int func_0(int varb_1)
{
	if(varb_1 == 1)
		return 1;
	else
		return func_0(varb_1 - 1)*varb_1;
}
  long  long int func_2( long long int varb_0, long long int varb_1)
{long long	int  varb_6;
	varb_6 = func_0(varb_0) /(func_0(varb_1)*func_0(varb_0 - varb_1));
	return varb_6;
}
",0.0,2
2,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int main()
{
	int func_0(int x);
	int varb_0,varb_1;
	scanf(""%d %d"",&varb_0,&varb_1);
	int varb_2;
	varb_2=(func_0(varb_0))/((func_0(varb_1))*func_0(varb_0-varb_1));
	printf(""%d"",varb_2); 
}
int func_0(int x)
{
	return x*func_0(x-1);
}",0.0,4
3,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int func_0(int x);
int main()
{
  int varb_0,varb_1,varb_2;
  varb_1<=varb_0<=20;
  scanf(""%d %d"",&varb_0,&varb_1);
  varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
  printf(""%d"",varb_2);
  return 0;
}
int func_0(x)
{
  if(x<0)
  printf(""error"");
  else if(x==0||x==1)
  return 1;
  else
  return func_0(x-1)*x;
}
",0.0,2
4,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int func_0(int x);
int main()
{
  int varb_0,varb_1,varb_2;
  scanf(""%d %d"",&varb_0,&varb_1);
  varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
  printf(""%d"",varb_2);
  return 0;
}
int func_0(x)
{
  if(x<0)
  printf(""error"");
  else if(x==0||x==1)
  return 1;
  else if(x<=20)
  return func_0(x-1)*x;
}
",0.0,2
5,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long int func_0(int varb_1)
{
if(varb_1==1||varb_1==0)
   return 1;
else
   return varb_1*func_0(varb_1-1);
}
int main()
{
int varb_0,varb_1;
scanf(""%d %d"",&varb_0,&varb_1);
printf(""%d"",func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1)));
}",0.0,2
6,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long func_0(int varb_1);
int main()
{
	int varb_0,varb_1,varb_2;
	float varb_3;
	scanf(""%d %d"",&varb_0,&varb_1);
	if(varb_0<varb_1)
	{
		varb_2=varb_0;
		varb_0=varb_1;
		varb_1=varb_2;
	}
	varb_3=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
	printf(""%.0f"",varb_3);
}
long  func_0(int varb_1)
{
	int varb_4;
	long varb_2=1;
	for(varb_4=1;varb_4<=varb_1;varb_4++)
	varb_2*=varb_4;
	return varb_2;
}",0.0,2
7,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long int func_0(int);
int main()
{
int varb_0,varb_1;
scanf(""%d%d"",&varb_0,&varb_1);
long int varb_2,varb_3,varb_4,varb_5;
varb_2=func_0(varb_0);
varb_3=func_0(varb_1);
varb_4=func_0(varb_0-varb_1);
varb_5=varb_2/(varb_3*varb_4);
printf(""%d"",varb_5);
}
long int func_0(int k)
{
if(k==0)
return 1;
if(k==1)
return 1;
else return(k*func_0(k-1));
}",0.0,2
8,2c9f30a56e72f8ae016e795cc9d3069b,"#include <stdio.h>
   int func_0(int varb_1);
  long long int func_2( long long int varb_0,  long long int varb_1);
 void main()
{
	int varb_0, varb_1;
	while(1)
	{
		scanf(""%d%d"", &varb_0, &varb_1);
		if(varb_0>varb_1)
			break;
		else
		{
			printf(""输入有误，请重新输入\n"");
			continue;
		}
	}
	printf(""%d"", func_2(varb_0, varb_1));	
}
int func_0(int varb_1)
{
	if(varb_1 == 1)
		return 1;
	else
		return func_0(varb_1 - 1)*varb_1;
}
  long  long int func_2( long long int varb_0, long long int varb_1)
{long long	int  varb_6;
	varb_6 = func_0(varb_0) /(func_0(varb_1)*func_0(varb_0 - varb_1));return varb_6;
}
",0.0,2
9,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long int main()
{
   long int func_0(int);
	long int varb_0,varb_1;
	scanf(""%d %d"",&varb_0,&varb_1);
	printf(""%d"",func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1)));
	return 0;
}
 long int func_0(int varb_1)
 {
long int varb_2,varb_3=1;
for(varb_2=1;varb_2<=varb_1;varb_2++)
 varb_3=varb_2*varb_3;	
return varb_3;
 }",0.0,4
10,2c9f30a56e72f8ae016e795cc9d3069b,"#include <stdio.h>
int func_0(int varb_1);
int func_2(int varb_0, int varb_1);
 void main()
{
	int varb_0, varb_1;
	while(1)
	{
		scanf_s(""%d%d"", &varb_0, &varb_1);
		if(varb_0>varb_1)
			break;
		else
		{
			printf(""输入有误，请重新输入\n"");
			continue;
		}
	}
	printf(""%d"", func_2(varb_0, varb_1));	
}
int func_0(int varb_1)
{
	if(varb_1 == 1)
		return 1;
	else
		return func_0(varb_1 - 1)*varb_1;
}
int func_2(int varb_0, int varb_1)
{
	int  varb_6;
	varb_6 = func_0(varb_0) /(func_0(varb_1)*func_0(varb_0 - varb_1));
	return varb_6;
}
",0.0,2
11,2c9f30a56e72f8ae016e795cc9d3069b,"#include <stdio.h>
int func_0(int varb_1);
int func_2(int varb_0, int varb_1);
 void main()
{
	int varb_0, varb_1;
	while(1)
	{
		scanf(""%d%d"", &varb_0, &varb_1);
		if(varb_0>varb_1)
			break;
		else
		{
			printf(""输入有误，请重新输入\n"");
			continue;
		}
	}
	printf(""%d"", func_2(varb_0, varb_1));	
}
int func_0(int varb_1)
{
	if(varb_1 == 1)
		return 1;
	else
		return func_0(varb_1 - 1)*varb_1;
}
int func_2(int varb_0, int varb_1)
{
	int  varb_6;
	varb_6 = func_0(varb_0) /(func_0(varb_1)*func_0(varb_0 - varb_1));
	return varb_6;
}
",0.0,2
12,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
double func_0(double);
int main()
{
   int varb_0,varb_1;
   double varb_2;
   scanf(""%d %d"",&varb_0,&varb_1);
   varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
   printf(""%d"",varb_2);
}
double func_0(double a)
{
    if(a==1)
       return 1;
    else
       return(func_0(a-1)*a);
}",0.0,5
13,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int func_0(int varb_1);
int main()
{
int varb_0,varb_1;
scanf(""%d %d"",&varb_0,&varb_1);
printf(""%d"",func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1)));
}
int func_0(int varb_1)
{
if(varb_1==1||varb_1==0)
 return 1;
else
return varb_1*func_0(varb_1-1);
}",0.0,2
14,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int func_0(int);
int main()
{
   int varb_0,varb_1,varb_2;
   scanf(""%d %d"",&varb_0,&varb_1);
   varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
   printf(""%d"",varb_2);
}
int func_0(int varb_1)
{
   if(varb_1==0)
   return(1);
   else
   return(varb_1*func_0(varb_1-1));
}",0.0,2
15,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
 long  int func_0(int varb_1)
{
if(varb_1==1||varb_1==0)
   return 1;
else
   return varb_1*func_0(varb_1-1);
}
int main()
{
int varb_0,varb_1;
scanf(""%d %d"",&varb_0,&varb_1);
printf(""%d"",func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1)));
}",0.0,2
16,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
int func_0(int x);
int main()
{
  int varb_0,varb_1,varb_2;
  scanf(""%d %d"",&varb_0,&varb_1);
  varb_2=func_0(varb_0)/(func_0(varb_1)*func_0(varb_0-varb_1));
  printf(""%d"",varb_2);
  return 0;
}
int func_0(x)
{
  if(x<0)
  printf(""error"");
  else if(x==0||x==1)
  return 1;
  else
  return func_0(x-1)*x;
}
",0.0,2
17,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long long int func_0(int varb_1)
{
if(varb_1==0||varb_1==1)
return(1);
else 
return(func_0(varb_1-1)*varb_1);
}
int main()
{
int varb_0,varb_1;
scanf(""%d %d"",&varb_0,&varb_1);
printf(""%d"",func_0(varb_0))/(func_0(varb_1)*func_0(varb_0-varb_1));
}",0.0,13
18,2c9f30a56e72f8ae016e795cc9d3069b,"#include<stdio.h>
long long int func_0(int varb_0);
int main()
{
     int varb_0,varb_1;
	scanf(""%d %d"",&varb_0,&varb_1);
	printf(""%d"",func_0(varb_1)/(func_0(varb_0)*func_0(varb_1-varb_0)));
}
long long int func_0( int varb_0)
{
	if( varb_0 == 0||varb_0 == 1)
      return( 1);
    else
       return(func_0(varb_0-1)*varb_0);
}",0.0,2
