,id,code,is_true,errorline
0,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0;
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
	int varb_7;
	char *varb_8;
	varb_8=NULL;
	for(varb_7=0;;varb_7++)
	{
		if(varb_0[varb_7]==varb_1)
		{
			varb_8=&varb_0[varb_7];
			break;
		}
	}
	for(varb_7=0;;varb_7++)
	{
		printf(""%c"",varb_8[varb_7]);
		if(varb_8[varb_7]==varb_2)
			break;
	}
	printf(""\n"");
	return varb_8;
}",0.0,15
1,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#include<string.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
  int varb_7=0,varb_8;
  char *varb_9;
  varb_8=strlen(varb_0);
  for(varb_7=0;varb_7<varb_8&&varb_0[varb_7]!=varb_1;varb_7++)
   varb_9=&varb_0[varb_7];
   for(;varb_7<varb_8;varb_7++)
   {
    printf(""%c"",varb_0[varb_7]);
     if(varb_0[varb_7]==varb_2)
     break;
   }
   printf(""\n"");
   return varb_9;
}
",0.0,19
2,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
int varb_7,varb_8,varb_9,varb_10;char varb_11[10];varb_9=10;varb_10=8;
 for(varb_7=0;varb_7<10;varb_7++)
{
  if(varb_0[varb_7]==varb_1) {varb_9=varb_7;break;}}
for(varb_7=0;varb_7<10;varb_7++)
{  
  if(varb_0[varb_7]==varb_2) varb_10=varb_7;
}
  for(varb_7=varb_9;varb_7<=varb_10;varb_7++)
   printf(""%c"",varb_0[varb_7]);
   printf(""\n"");
    return &varb_0[varb_9];
}",0.0,15
3,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
    char varb_3[MAXS], ch_start, ch_end, *varb_8; 
    scanf(""%s\n"", varb_3);
    scanf(""%c %c"", &ch_start, &ch_end); 
    varb_8 = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", varb_8); 
	return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
	int varb_7=0,*varb_8;
	while(varb_0[varb_7]!='ch1')
	{
		varb_7++;
	}
	varb_8=&varb_0[varb_7];
	for(;varb_0[varb_7]!='ch2';varb_7++)
	{
		printf(""%c"",varb_0[varb_7]);
	}
	return *varb_8;
}",0.0,15
4,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
 	int varb_7=0;
   while(*varb_0!=varb_1&&*varb_0!='\0')
       varb_0++;
   if(*varb_0!='\0')
   {
       for(*varb_0;*varb_0!=varb_2&&*varb_0!='\0';varb_0++)
       {
         if(*varb_0==varb_2)
             break;
         printf(""%c"",*varb_0);
         varb_7++;
        }
        if(*varb_0!='\0')
           printf(""%c\n"",varb_2);
 }
 return varb_0-varb_7; 
}
",0.0,15
5,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define varb_8 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[varb_8], ch_start, ch_end, *varb_9; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    varb_9 = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", varb_9); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
  char varb_7[varb_8]="""",*varb_9;
  int varb_10,varb_11;
  varb_10=0;varb_11=0;
  while(*(varb_0+varb_10)!=varb_1)
  varb_10++;
  varb_9=varb_0+varb_10;
  varb_7[varb_11]=*varb_9;
  varb_10++;varb_11++;
  while(*(varb_0+varb_10)!=varb_2)
  {
  varb_7[varb_11]=*(varb_0+varb_10);
  varb_10++;varb_11++;
  }
  varb_7[varb_11]=*(varb_0+varb_10);
  puts(varb_7);
  return varb_9;
}
",0.0,18
6,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0;
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
	int varb_7;
	char *varb_8;
	varb_8=NULL;
	for(varb_7=0;varb_0[varb_7];varb_7++)
	{
		if(varb_0[varb_7]==varb_1)
		{
			varb_8=&varb_0[varb_7];
			break;
		}
	}
	if(varb_0[varb_7]=='\0')
	return varb_8;
	for(varb_7=0;varb_8[varb_7];varb_7++)
	{
		printf(""%c"",varb_8[varb_7]);
		if(varb_8[varb_7]==varb_2)
		{
			break;
		}
	}
	printf(""\n"");
	return varb_8;
}",0.0,15
7,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[MAXS], ch_start, ch_end, *p; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    p = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", p); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
   int varb_7=0;
    while(*varb_0!=varb_1&&*varb_0!='\0')
      varb_0++;
     for(*varb_0;*varb_0!=varb_2&&*varb_0!='\0';varb_0++)
     {
         if(*varb_0==varb_2)
            break;
         printf(""%c"",*varb_0);
         varb_7++;
     }
     printf(""%c"",varb_2);
}",0.0,15
8,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define varb_8 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
     char varb_3[varb_8], ch_start, ch_end, *varb_9; 
     scanf(""%s\n"", varb_3);
     scanf(""%c %c"", &ch_start, &ch_end); 
    varb_9 = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", varb_9); 
    return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
char varb_7[varb_8]="""",*varb_9;
int varb_10=0;
int varb_11=0;
while((*(varb_0+varb_10)!=varb_1)&&(*(varb_0+varb_10)!=0))
{
varb_10++;
}
varb_9=varb_0+varb_10;
varb_7[varb_11]=*(varb_0+varb_10);
 varb_11++;varb_10++;
    while((*(varb_0+varb_10)!=0)&&(*(varb_0+varb_10)!=varb_2))
    {
    varb_7[varb_11]=*(varb_0+1);
    varb_11++;varb_10++;}
    varb_7[varb_11]=*(varb_0+varb_10);
   printf(""%s\n"",varb_7);
    return varb_9;
}",0.0,16
9,2c9f30a575ceffb90176607f036770e0,"#include <stdio.h>
#define MAXS 10 
char *func_0( char *varb_0, char varb_1, char varb_2 ); 
int main()
{ 
    char varb_3[MAXS], ch_start, ch_end, *varb_8; 
    scanf(""%s\n"", varb_3);
    scanf(""%c %c"", &ch_start, &ch_end); 
    varb_8 = func_0(varb_3, ch_start, ch_end); 
    printf(""%s\n"", varb_8); 
	return 0; 
}
char *func_0( char *varb_0, char varb_1, char varb_2 )
{
	int varb_7=0;
	char *varb_8;
	while(varb_0[varb_7]!=varb_1)
	{
		varb_7++;
	}
	varb_8=&varb_0[varb_7];
	for(;varb_0[varb_7-1]!=varb_2&&varb_0[varb_7]!='\0';varb_7++)
	{
		printf(""%c"",varb_0[varb_7]);
	}
	printf(""\n"");
	return varb_8;
}",0.0,17
