,id,code,is_true,errorline
0,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
    static char *varb_0[7]={""Sunday"","" Monday"", ""Tuesday"","" Wednesday"","" Thursday"", ""Friday"","" Saturday""};
   int varb_1;
   int varb_2,varb_3;
   int varb_4;
   char varb_5[100];
   scanf(""%d"",&varb_1);
   for(varb_3=0;varb_3<varb_1;varb_3++){
   varb_4=0;
   gets(varb_5);
   for(varb_2=0;varb_2<7;varb_2++){
   if(strcmp(varb_0[varb_2],varb_5)==0)
   {printf(""%d"",varb_2+1);}
   varb_4=1;
  }
   if(varb_4==0)
   printf(""%d"",-1);
   }
}",0.0,2
1,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
    static char *varb_0[7]={""Sunday"","" Monday"", ""Tuesday"","" Wednesday"","" Thursday"", ""Friday"","" Saturday""};
    int varb_1;
    int varb_2,varb_3;
    int varb_4;
    scanf(""%d"",&varb_1);
   for(varb_3=1;varb_3<=varb_1;varb_3++){
   char varb_5[20];
   varb_4=0;
   gets(varb_5);
   for(varb_2=0;varb_2<7;varb_2++){
   if(strcmp(varb_0[varb_2],varb_5)==0)
   {printf(""%d"",varb_2+1);}
   varb_4=1;
  }
  if(varb_4==0)
   printf(""%d"",-1);
  }
}",0.0,2
2,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
   char *varb_0[7]={""Sunday"",""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"", ""Saturday""};
   int varb_1,varb_2,varb_3,varb_4;
   char varb_5[80],c;
   scanf(""%d"",& varb_1);
   for(varb_2=0;varb_2<varb_1;varb_2++)
   {   varb_4=0;
       scanf(""%s"",&varb_5);
       for(varb_3=0;varb_3<7;varb_3++)
       {
         if(strcmp(varb_0[varb_3],varb_5)==-1)
         varb_4++;
         else
         printf(""%d\n"",varb_3+1);       
        }
        if(varb_4==7)
        printf(""-1\n"");
        }
        return 0;
        }
",0.0,14
3,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#define NUMS 10
int main()
{
   int varb_0,varb_1,varb_2,varb_3;
   char varb_4[16];
   scanf(""%d"",&varb_0);
   char *varb_5[NUMS]={""Sunday"",""Monday"",""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"","" Saturday""};
   for(varb_1=0;varb_1<varb_0;varb_1++){
       scanf(""%s"",&varb_4);
       for(varb_2=0;varb_2<7;varb_2++){      
           if(strcmp(varb_4,varb_5[varb_2])==0){
               varb_3=varb_2+1;
               printf(""%d\n"",varb_3);break;}
           else{
               varb_3=-1;
               printf(""%d"",varb_3);break;}
       }
   }
 }",0.0,5
4,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
int main()
{
	int varb_0,varb_1,varb_2,varb_3,varb_4;
	char *varb_5[7]={""Sunday"",""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday""};
	char varb_6[14];
	scanf(""%d"",&varb_0);
	for(varb_2=0;varb_2<varb_0;varb_2++)
	{
		gets(varb_6);
		varb_3=0;
		for(varb_1=0;varb_1<7;varb_1++)
		{
		if(strcmp(varb_5[varb_1],varb_6)==0)
        {
		printf(""%d\n"",varb_1+1);
		varb_3=1;
        }
		}
		varb_4=-1;
		if(varb_3==0)
		printf(""%d\n"",varb_4);
	}
}",0.0,10
5,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
int varb_0,varb_1;
scanf(""%d"",&varb_0);
char varb_2[varb_0][20],(*p)[20]=varb_2;
for(varb_1=0;varb_1<varb_0;varb_1++)
scanf(""%s"",&varb_2[varb_1][20]);
for(varb_1=1;varb_1<varb_0+1;varb_1++)
{
if(strcmp(*(p+varb_1),""Sunday"")==0)
printf(""1\n"");
else if(strcmp(*(p+1),""Monday"")==0)
printf(""2\n"");
else if(strcmp(*(p+varb_1),""Tuesday"")==0)
printf(""3\n"");
else if(strcmp(*(p+varb_1),""Wednesday"")==0)
printf(""4\n"");
else if(strcmp(*(p+varb_1),""Thursday"")==0)
printf(""5\n"");
else if(strcmp(*(p+varb_1),""Friday"")==0)
printf(""6\n"");
else if(strcmp(*(p+varb_1),""Saturday"")==0)
printf(""7\n"");
else printf(""-1\n"");
}
}",0.0,14
6,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
    static char *varb_0[7]={""Sunday"","" Monday"", ""Tuesday"","" Wednesday"","" Thursday"", ""Friday"","" Saturday""};
   int varb_1;
   int varb_2,varb_3;
   int varb_4;
   scanf(""%d"",&varb_1);
   for(varb_3=1;varb_3<=varb_1;varb_3++){
   varb_4=0;
   char varb_5[20];
   gets(varb_5);
   for(varb_2=0;varb_2<7;varb_2++){
   if(strcmp(varb_0[varb_2],varb_5)==0)
   {printf(""%d"",varb_2+1);}
   varb_4=1;
  }
  if(varb_4==0)
   printf(""%d"",-1);
  }
}",0.0,2
7,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
int main()
{
int varb_0,varb_1;
scanf(""%d"",&varb_0);
char varb_2[varb_0][20],(*p)[20]=varb_2;
for(varb_1=0;varb_1<varb_0;varb_1++)
scanf(""%s"",&varb_2[varb_1][20]);
for(varb_1=0;varb_1<varb_0;varb_1++)
{
if(strcmp(*(p+varb_1),""Sunday"")==0)
printf(""1\n"");
else if(strcmp(*(p+1),""Monday"")==0)
printf(""2\n"");
else if(strcmp(*(p+varb_1),""Tuesday"")==0)
printf(""3\n"");
else if(strcmp(*(p+varb_1),""Wednesday"")==0)
printf(""4\n"");
else if(strcmp(*(p+varb_1),""Thursday"")==0)
printf(""5\n"");
else if(strcmp(*(p+varb_1),""Friday"")==0)
printf(""6\n"");
else if(strcmp(*(p+varb_1),""Saturday"")==0)
printf(""7\n"");
else
printf(""-1\n"");
}
}",0.0,8
8,2c9f30a575ceffb9017660899621720e,"#include<stdio.h>
#include<string.h>
main(void)
{
 char varb_0[7][10]={""Sunday"","" Monday "",""Tuesday"","" Wednesday"","" Thursday "",""Friday "",""Saturday""};
 int varb_1,varb_2,varb_3,varb_4,varb_5,varb_6,varb_7;
 int varb_8[7];
 char varb_9[1000];
 scanf(""%d"",&varb_1);
 for(varb_3=0;varb_3<varb_1;varb_3++)
 { 
   varb_2=0;
   scanf(""%s"",&varb_9);
    for(varb_6=0;varb_6<7;varb_6++)
   { 
     if(strcmp(varb_0[varb_3],varb_9)==0)
      printf(""%d\n"",varb_3+1);
      varb_2++;
   }
     if(varb_2==0)
     {
     printf(""-1\n"");
     }
}
}
",0.0,16
9,2c9f30a575ceffb9017660899621720e,"#include <stdio.h>
#include <string.h>
int main()
{
	int varb_0,varb_1,varb_2,varb_3;
	char *varb_4[]={""Sunday"",""Monday"","" Tuesday "",""Wednesday "",""Thursday"",
	"" Friday "",""Saturday""};
	char varb_5[100];
	scanf(""%d"",&varb_0);
	getchar();
	for(varb_1=0;varb_1<varb_0;varb_1++)
	{
		scanf(""%s"",&varb_5);
		for(varb_3=0;varb_3<7;varb_3++)
		{
		if(strcmp(varb_4[varb_3],varb_5)==0)
		{
			printf(""%d\n"",varb_3+1);
			break;
		}
		else
		{
		printf(""-1\n"");
		}
	}
	}
}",0.0,16
